name f1,E f1,R f1,R _REMOVE_ f1,name f2,E f2,R f2,R _REMOVE_ f2,tau,result
Travis Lutter,0.5768119994958194,,1520.8549380959887,Marvin Eastman,0.4231880005041806,1473.099811658218,1452.3488222710835,181,0
Andrei Arlovski,0.46340017286645024,1539.8504201079395,1565.0521920131744,Tim Sylvia,0.5365998271335497,1552.589287500828,1526.989701859267,196,1
David Loiseau,0.49059788229787094,1496.7329846232756,1521.5450353839994,Gideon Ray,0.5094021177021291,,1474.8963826526585,196,0
Evan Tanner,0.6377270330855783,1581.3158381679584,1597.5440951925518,David Terrell,0.3622729669144217,1532.1960583376097,1514.4320326971601,196,0
Karo Parisyan,0.5095907548446648,1531.1935074039056,1554.8683618074174,Chris Lytle,0.49040924515533524,1527.8609291198786,1504.1860747163669,196,2
Mike Kyle,0.4834428152134418,1494.2453407477667,1519.4059018140545,James Irvin,0.5165571847865582,,1474.543776999992,196,0
Nick Diaz,0.5598545933915443,1520.895814378645,1542.1441462989148,Drew Fickett,0.4401454066084557,,1478.3093915774616,196,0
Paul Buentello,0.42088553798701417,,1528.5390801284152,Justin Eilers,0.5791144620129858,1527.7200814595499,1499.3232506400313,196,0
Pete Sell,0.5927988542825147,,1520.0670970737272,Phil Baroni,0.40720114571748534,1467.3803271357517,1448.645010388094,196,1
Tito Ortiz,0.5607248708078174,1538.5626579568784,1558.7736980566863,Vitor Belfort,0.4392751291921826,1517.3600170770744,1496.4035040084177,196,2
Alex Karalexis,,,1524.6402758007582,Josh Rafferty,,,1475.3597241992418,205,0
Chris Leben,,,1524.6402758007582,Jason Thacker,,,1475.3597241992418,205,0
Diego Sanchez,,,1524.6402758007582,Kenny Florian,,,1475.3597241992418,205,0
Forrest Griffin,,,1524.6402758007582,Stephan Bonnar,,,1475.3597241992418,205,2
Josh Koscheck,,,1524.6402758007582,Chris Sanford,,,1475.3597241992418,205,0
Mike Swick,,,1524.6402758007582,Alex Schoenauer,,,1475.3597241992418,205,0
Nate Quarry,,,1524.6402758007582,Lodune Sincaid,,,1475.3597241992418,205,0
Rich Franklin,0.660674756111879,1569.9866775801777,1586.3678445827345,Ken Shamrock,0.339325243888121,1512.1123689509232,1495.5844534139285,205,0
Sam Hoger,,,1524.6402758007582,Bobby Southworth,,,1475.3597241992418,205,2
Chuck Liddell,0.5928950468430221,1591.1531895379944,1608.7729912977918,Randy Couture,0.4071049531569779,1558.4989023770784,1540.879100617281,206,0
Georges St-Pierre,0.5900706015467181,1531.638982508092,1551.4286151872773,Jason Miller,0.4099293984532819,,1479.7984531265445,206,2
Ivan Salaverry,0.5151779681458768,1529.9152627189285,1553.320390434507,Joe Riggs,0.4848220318541232,1524.6402758007582,1500.8670666699043,206,1
Joe Doerksen,0.4929093344641893,1475.3597241992418,1500.224873982109,Patrick Cote,0.5070906655358107,1477.8234388996245,1452.9582891167572,206,1
Matt Hughes,0.7151152380438597,1615.097335889864,1626.901079992661,Frank Trigg,0.2848847619561403,1535.1559734524194,1521.4029593571113,206,1
Matt Lindland,0.5170007259767772,1526.7638730865694,1546.776174879266,Travis Lutter,0.48299927402322285,1520.8549380959887,1497.1711077479906,206,1
Mike van Arsdale,,,1524.6402758007582,John Marsh,,,1475.3597241992418,206,2
Renato Sobral,0.5164535153745117,1481.0957460690222,1504.4392958367519,Travis Wiuff,0.4835464846254883,1475.377144552136,1451.6664817765015,206,1
Andrei Arlovski,0.68064388307756,1565.0521920131744,1579.7457607046413,Justin Eilers,0.31935611692244004,1499.3232506400313,1483.7679949619214,213,0
David Loiseau,0.5616955917603971,1521.5450353839994,1542.7044918012682,Charles McCarthy,0.4383044082396029,,1478.4001169925762,213,0
Forrest Griffin,0.570448599558301,1524.6402758007582,1545.7032939893054,Bill Mahood,0.42955140044169904,,1478.8314700450292,213,1
Karo Parisyan,0.5763659624470042,1554.8683618074174,1575.0786848016498,Matt Serra,0.4236340375529958,1528.1268661031916,1509.149899358112,213,2
Nate Quarry,0.589103568722767,1524.6402758007582,1544.788549084705,Shonie Carter,0.41089643127723297,1493.348418938288,1473.3344010220676,213,0
Nick Diaz,0.6189755945058041,1542.1441462989148,1560.3216901719322,Koji Oishi,0.3810244054941959,,1481.222907123606,213,0
Paul Buentello,0.5814109820293168,1528.5390801284152,1549.064558778878,Kevin Jordan,0.41858901797068315,,1479.3717023000677,213,1
Rich Franklin,0.46787647331191407,1586.3678445827345,1611.7538792113871,Evan Tanner,0.5321235266880859,1597.5440951925518,1574.5133976309994,213,0
Chris Leben,0.6953537348341082,1524.6402758007582,1539.5785807804739,Patrick Cote,0.30464626516589177,1452.9582891167572,1438.1195235665498,222,2
Drew Fickett,0.43789183743806476,1478.3093915774616,1505.8723198784712,Josh Neer,0.5621081625619353,,1472.298999689233,222,1
Josh Koscheck,0.492663227901295,1524.6402758007582,1549.5174933990377,Pete Spratt,0.507336772098705,1527.1895144825478,1502.6974717006465,222,1
Kenny Florian,0.3618454479138237,1475.3597241992418,1506.651581061712,Alex Karalexis,0.6381545520861762,1524.6402758007582,1493.348418938288,222,0
Mike Swick,0.6393854299093665,1524.6402758007582,1542.3229820870458,Gideon Ray,0.36061457009063347,1474.8963826526585,1457.213676366371,222,0
Nate Marquardt,0.3511760661575949,,1531.9744013520194,Ivan Salaverry,0.6488239338424051,1553.320390434507,1522.366925634826,222,2
Nate Quarry,0.5706775900756182,1544.788549084705,1565.7000629115655,Pete Sell,0.42932240992438175,1520.0670970737272,1499.0153074166813,222,0
Stephan Bonnar,0.3618454479138237,1475.3597241992418,1506.651581061712,Sam Hoger,0.6381545520861762,1524.6402758007582,1493.348418938288,222,2
Chuck Liddell,0.777696942845151,1608.7729912977918,1617.983762635324,Jeremy Horn,0.222303057154849,,1489.0447827207056,224,0
Diego Sanchez,0.570448599558301,1524.6402758007582,1545.7032939893054,Brian Gassaway,0.42955140044169904,,1478.8314700450292,224,0
Georges St-Pierre,0.5855703610875643,1551.4286151872773,1571.1998236321501,Frank Trigg,0.41442963891243567,1521.4029593571113,1501.6317509122384,224,1
James Irvin,0.42725107703587584,1474.543776999992,1502.628474126946,Terry Martin,0.5727489229641242,,1471.7746171471535,224,0
Matt Lindland,0.6308678398476767,1546.776174879266,1561.2617857738924,Joe Doerksen,0.3691321601523233,1500.224873982109,1482.2451177603834,224,2
Randy Couture,0.5466034310166905,1540.879100617281,1559.6648617110561,Mike van Arsdale,0.4533965689833095,1524.6402758007582,1502.408011700815,224,1
Tim Sylvia,0.6634478942184981,1526.989701859267,1542.796097939266,Tra Telligman,0.33655210578150185,1468.0388003135422,1451.5359950190411,224,0
Trevor Prangley,0.5784101956639526,1524.6402758007582,1545.312897768013,Travis Lutter,0.4215898043360474,1497.1711077479906,1476.6362350769148,224,2
Brandon Vera,,,1524.6402758007582,Fabiano Scherner,,,1475.3597241992418,230,0
Chris Leben,0.665118282967707,1539.5785807804739,1555.8900602052656,Edwin DeWees,0.33488171703229297,1479.9770911277794,1463.5561932105338,230,1
David Loiseau,0.4094562743563737,1542.7044918012682,1570.8775807872587,Evan Tanner,0.5905437256436263,1574.5133976309994,1550.0451636294813,230,0
Drew Fickett,0.37695718437413706,1505.8723198784712,1536.2196023694576,Josh Koscheck,0.623042815625863,1549.5174933990377,1519.1702109080513,230,1
Jon Fitch,,,1524.6402758007582,Brock Larson,,,1475.3597241992418,230,2
Jonathan Goulet,0.5590742815419332,,1521.7290626209085,Jay Hieron,0.44092571845806683,1479.3791833742039,1457.758426421414,230,0
Spencer Fisher,,,1524.6402758007582,Thiago Alves,,,1475.3597241992418,230,1
Alessio Sakara,,,1500.0,Ron Faircloth,,,1500.0,231,-1
Andrei Arlovski,0.5874007204960681,1579.7457607046413,1598.2284181686566,Paul Buentello,0.41259927950393194,1549.064558778878,1528.9675982223146,231,0
Branden Lee Hinkle,,,1524.6402758007582,Sean Gannon,,,1475.3597241992418,231,0
Forrest Griffin,0.7810060713798542,1545.7032939893054,1556.3700899926755,Elvis Sinosic,0.21899392862014577,1435.2588269165674,1424.6867395700233,231,0
Joe Riggs,0.49044828912643784,1500.8670666699043,1525.6864038419603,Chris Lytle,0.5095517108735621,1504.1860747163669,1479.8768744488361,231,0
Jorge Rivera,0.5851611192901188,1482.5491314968383,1502.5757729167228,Dennis Hallman,0.4148388807098812,1452.6699298677672,1432.4638824093736,231,2
Marcio Cruz,,,1524.6402758007582,Keigo Kunihara,,,1475.3597241992418,231,1
Renato Sobral,0.5127745398819509,1504.4392958367519,1527.6833769235257,Chael Sonnen,0.4872254601180491,,1475.98926057108,231,1
Diego Sanchez,0.45802390811729643,1545.7032939893054,1572.1019637937286,Nick Diaz,0.5419760918827036,1560.3216901719322,1534.867418375607,235,2
Joe Stevenson,,,1524.6402758007582,Luke Cummo,,,1475.3597241992418,235,2
Joshua Burkman,,,1524.6402758007582,Sammy Morgan,,,1475.3597241992418,235,0
Keith Jardine,,,1524.6402758007582,Kerry Schall,,,1475.3597241992418,235,0
Kenny Florian,0.5191354387240649,1506.651581061712,1530.0736193469718,Kit Cope,0.48086456127593513,,1476.3027291747007,235,1
Melvin Guillard,,,1524.6402758007582,Marcus Davis,,,1475.3597241992418,235,0
Rashad Evans,,,1524.6402758007582,Brad Imes,,,1475.3597241992418,235,2
Gabriel Gonzaga,0.5590955131254908,,1521.7280163167593,Kevin Jordan,0.4409044868745092,1479.3717023000677,1457.751986436261,237,0
Georges St-Pierre,0.6094889850260817,1571.1998236321501,1589.5404361858793,Sean Sherk,0.39051101497391827,1532.5333090504769,1513.6811126169723,237,0
Jeremy Horn,0.3434830797853823,1489.0447827207056,1521.2370368196332,Trevor Prangley,0.6565169202146177,1545.312897768013,1513.3351525181113,237,2
Matt Hughes,0.7622902546074162,1626.901079992661,1636.2293673903148,Joe Riggs,0.23770974539258383,1525.6864038419603,1514.210797156196,237,1
Nick Thompson,,,1524.6402758007582,Keith Wisniewski,,,1475.3597241992418,237,2
Rich Franklin,0.6295330587047299,1611.7538792113871,1629.1531083591628,Nate Quarry,0.37046694129527014,1565.7000629115655,1547.8155083622285,237,0
Sam Hoger,0.4808645612759352,1493.348418938288,1518.63456206509,Jeff Newton,0.5191354387240648,,1474.4167192237828,237,1
Thiago Alves,0.42955140044169904,1475.3597241992418,1503.331625153988,Ansar Chalangov,0.570448599558301,,1471.8879783534544,237,0
Chris Leben,0.648807923679074,1555.8900602052656,1572.8441069666217,Jorge Rivera,0.35119207632092597,1502.5757729167228,1485.821440954969,245,0
Duane Ludwig,0.5183633696907093,1528.1120216465456,1551.72903487021,Jonathan Goulet,0.4816366303092907,1521.7290626209085,1498.1120493972442,245,0
Jason Von Flue,0.5191354387240649,,1523.6972708252993,Alex Karalexis,0.48086456127593513,1493.348418938288,1469.9263806530282,245,1
Josh Neer,0.35374880350882726,1472.298999689233,1503.987874855434,Melvin Guillard,0.6462511964911728,1524.6402758007582,1492.951400634557,245,1
Joshua Burkman,0.46672129043785077,1524.6402758007582,1550.789554204978,Drew Fickett,0.5332787095621492,1536.2196023694576,1510.4751941428601,245,1
Spencer Fisher,0.6381545520861762,1524.6402758007582,1542.3833380815813,Aaron Riley,0.3618454479138238,1475.3597241992418,1457.6166619184187,245,0
Stephan Bonnar,0.5115773628693404,1506.651581061712,1530.44175947683,James Irvin,0.4884226371306596,1502.628474126946,1478.838295711828,245,1
Tim Sylvia,0.6207442274057109,1542.796097939266,1560.2456486162707,Assuerio Silva,0.3792557725942891,,1481.3100663284943,245,2
Alessio Sakara,0.7041369007732691,1500.0,1514.5076231480668,Elvis Sinosic,0.29586309922673093,1424.6867395700233,1410.571988942369,248,2
Brandon Vera,0.6155161794005218,1524.6402758007582,1543.4934088557582,Justin Eilers,0.38448382059947817,1483.7679949619214,1465.2067656149597,248,0
Chuck Liddell,0.6618213075238525,1617.983762635324,1631.254686929868,Randy Couture,0.3381786924761475,1559.6648617110561,1546.393937416512,248,0
Jeff Monson,0.37765992516579056,1481.254902799411,1511.7712980485376,Branden Lee Hinkle,0.6223400748342094,1524.6402758007582,1494.1238805516316,248,1
Joe Riggs,0.44082410556751817,1514.210797156196,1540.887419984586,Nick Diaz,0.5591758944324818,1534.867418375607,1509.1397464129261,248,2
Keith Jardine,0.570448599558301,1524.6402758007582,1545.7032939893054,Mike Whitehead,0.42955140044169904,,1478.8314700450292,248,2
Marcio Cruz,0.3489478092947467,1524.6402758007582,1556.5645673300542,Frank Mir,0.6510521907052533,1578.811341486475,1549.6470282417463,248,0
Paul Buentello,0.5826111737938179,1528.9675982223146,1549.1173400709904,Gilbert Aldana,0.4173888262061821,,1479.4308484122498,248,0
Renato Sobral,0.5722393152849723,1527.6833769235257,1547.7734452781922,Mike van Arsdale,0.4277606847150277,1502.408011700815,1481.5725666687676,248,1
Georges St-Pierre,0.4723046320986268,1589.5404361858793,1613.8196897387738,BJ Penn,0.5276953679013732,1599.1726515963194,1576.3336080035476,252,2
Jason Lambert,,,1524.6402758007582,Rob MacDonald,,,1475.3597241992418,252,1
Mark Hominick,0.2603780747327013,,1536.448976453748,Yves Edwards,0.7396219252672986,1590.6810730808165,1558.669692233322,252,1
Mike Swick,0.6194610617363181,1542.3229820870458,1560.8583417263467,Steve Vigneault,0.3805389382636819,,1481.2468312165104,252,1
Nate Marquardt,0.639346647131708,1531.9744013520194,1549.6590093486736,Joe Doerksen,0.36065335286829203,1482.2451177603834,1464.8343211580668,252,2
Rich Franklin,0.6617095361071946,1629.1531083591628,1644.7178459842899,David Loiseau,0.33829046389280537,1570.8775807872587,1554.9895415489964,252,2
Sam Stout,0.38037514985957216,,1530.5354544009272,Spencer Fisher,0.6196248501404278,1542.3833380815813,1512.2025384735196,252,2
Tom Murphy,,,1524.6402758007582,Icho Larenas,,,1475.3597241992418,252,0
Chael Sonnen,0.3941357709090701,1475.98926057108,1505.6977640563673,Trevor Prangley,0.60586422909093,1513.3351525181113,1484.086626814889,256,2
Chris Leben,0.6981805559095888,1572.8441069666217,1587.2430171350327,Luigi Fioravanti,0.30181944409041117,,1485.1261713111614,256,2
Dan Christison,0.570448599558301,,1521.1685299549708,Brad Imes,0.42955140044169904,1475.3597241992418,1454.2967060106946,256,1
Jon Fitch,0.42529967492731297,1524.6402758007582,1552.8206597723217,Joshua Burkman,0.574700325072687,1550.789554204978,1522.7969465137667,256,1
Josh Koscheck,0.6328253416194172,1519.1702109080513,1536.8958281628118,Ansar Chalangov,0.36717465838058283,1471.8879783534544,1453.8835986682961,256,1
Josh Neer,0.44083608238344857,1503.987874855434,1531.2237323937802,Joe Stevenson,0.5591639176165515,1524.6402758007582,1497.2217183125836,256,2
Luke Cummo,0.36435615634591884,1475.3597241992418,1506.5284686767518,Jason Von Flue,0.6356438436540812,1523.6972708252993,1492.5285263477892,256,2
Rashad Evans,0.5172789502643016,1524.6402758007582,1548.310463443314,Sam Hoger,0.4827210497356984,1518.63456206509,1495.3308607525605,256,2
Stephan Bonnar,0.4561864332024009,1530.44175947683,1556.6947454141352,Keith Jardine,0.5438135667975992,1545.7032939893054,1519.2151241233873,256,2
David Terrell,0.5414434273951916,1514.4320326971601,1536.7674894232885,Scott Smith,0.4585565726048084,,1477.4020791615342,258,1
Evan Tanner,0.6401847816622445,1550.0451636294813,1564.1651558963567,Justin Levens,0.35981521833775554,,1482.2681075656953,258,1
Jason Lambert,0.6476301373836939,1524.6402758007582,1541.918703522682,Terry Martin,0.3523698626163061,1471.7746171471535,1454.4961894252297,258,0
Jeff Monson,0.3738578983338526,1511.7712980485376,1542.269541126222,Marcio Cruz,0.6261421016661475,1556.5645673300542,1526.0663242523697,258,2
Karo Parisyan,0.6412269980492836,1575.0786848016498,1591.928700220436,Nick Thompson,0.3587730019507164,1524.6402758007582,1507.0478706593083,258,0
Sean Sherk,0.5130681258057487,1513.6811126169723,1536.9111875904018,Nick Diaz,0.4869318741942513,1509.1397464129261,1487.3273112340187,258,2
Thiago Alves,0.5095880125249554,1503.331625153988,1527.2187012065722,Derrick Noble,0.49041198747504455,,1475.8322267452338,258,0
Tim Sylvia,0.39238623077697055,1560.2456486162707,1587.4641090567998,Andrei Arlovski,0.6076137692230295,1598.2284181686566,1571.930447394263,258,0
Tito Ortiz,0.5069176986800986,1558.7736980566863,1580.8616456842763,Forrest Griffin,0.4930823013199014,1556.3700899926755,1532.5661919054778,258,2
Brandon Vera,0.6717062185897897,1543.4934088557582,1559.4840019171386,Assuerio Silva,0.32829378141021026,1481.3100663284943,1465.2122073017986,264,1
Dean Lister,0.45834050833857054,,1526.6932785292722,Alessio Sakara,0.5416594916614295,1514.5076231480668,1488.1243743646567,264,1
Diego Sanchez,0.6963770327536246,1572.1019637937286,1586.759578049845,John Alessio,0.3036229672463754,,1485.0372926952095,264,2
Gabriel Gonzaga,0.6303770478233983,1521.7280163167593,1539.8524478902443,Fabiano Scherner,0.3696229521766017,1475.3597241992418,1457.2352926257568,264,0
Jeremy Horn,0.544606711783595,1521.2370368196332,1543.4184157159134,Chael Sonnen,0.455393288216405,1505.6977640563673,1483.5163851600873,264,1
Matt Hughes,0.8275551894667782,1636.2293673903148,1642.5628360465332,Royce Gracie,0.1724448105332218,,1491.501824616104,264,0
Melvin Guillard,0.47972362620203546,1492.951400634557,1518.293116633918,Rick Davis,0.5202763737979645,,1474.3604933139995,264,0
Mike Swick,0.557229037835873,1560.8583417263467,1582.2334242046923,Joe Riggs,0.44277096216412704,1540.887419984586,1520.0923838506205,264,1
Spencer Fisher,0.5350640775481724,1512.2025384735196,1534.647650142495,Matt Wiman,0.4649359224518276,,1477.087701282214,264,0
Anderson Silva,0.2680728228456591,,1536.0697750223067,Chris Leben,0.731927177154341,1587.2430171350327,1552.8675648199962,268,0
Jason Lambert,0.6341955013077121,1541.918703522682,1559.7363754063344,Branden Lee Hinkle,0.3658044986922879,1494.1238805516316,1476.3062086679793,268,0
Jon Fitch,0.5731594536099698,1552.8206597723217,1573.611286539911,Thiago Alves,0.4268405463900302,1527.2187012065722,1506.6126708571678,268,0
Jonathan Goulet,0.47579453413048267,1498.1120493972442,1523.6451443260112,Luke Cummo,0.5242054658695173,1506.5284686767518,1480.9953737479848,268,2
Jorge Santiago,0.5508599766728264,,1522.133868095881,Justin Levens,0.4491400233271736,1482.2681075656953,1460.2445628378305,268,0
Josh Koscheck,0.682495972698363,1536.8958281628118,1552.0430032595082,Dave Menne,0.31750402730163696,1470.4256572323236,1455.0979249492302,268,2
Kalib Starnes,,,1524.6402758007582,Danny Abbadi,,,1475.3597241992418,268,1
Keith Jardine,0.5550811200046774,1519.2151241233873,1540.693898859631,Wilson Gouveia,0.44491887999532265,,1478.0741521759016,268,2
Kendall Grove,,,1524.6402758007582,Ed Herman,,,1475.3597241992418,268,2
Kenny Florian,0.4986707349933403,1530.0736193469718,1554.275645459862,Sam Stout,0.5013292650066596,1530.5354544009272,1505.952814427159,268,1
Luigi Fioravanti,0.45729398651876063,1485.1261713111614,1511.7377168007931,Solomon Hutcherson,0.5427060134812394,,1473.2551482981846,268,0
Mark Hominick,0.6033957495266299,1536.448976453748,1555.8964338075962,Jorge Gurgel,0.3966042504733701,,1480.4551237691664,268,2
Matt Hamill,,,1524.6402758007582,Jesse Forbes,,,1475.3597241992418,268,0
Michael Bisping,,,1524.6402758007582,Josh Haynes,,,1475.3597241992418,268,0
Mike Nickels,,,1524.6402758007582,Wes Combs,,,1475.3597241992418,268,1
Rashad Evans,0.47588681678435457,1548.310463443314,1573.8390634518348,Stephan Bonnar,0.5241131832156454,1556.6947454141352,1531.6908605055758,268,2
Rob MacDonald,0.42955140044169904,1475.3597241992418,1503.331625153988,Kristian Rothaermel,0.570448599558301,,1471.8879783534544,268,1
Rory Singer,,,1524.6402758007582,Ross Pointon,,,1475.3597241992418,268,1
Cheick Kongo,0.5589276482313053,,1521.7362887913393,Gilbert Aldana,0.44107235176869475,1479.4308484122498,1457.8029013069297,270,0
Drew Fickett,0.5301135425985372,1510.4751941428601,1532.89208285547,Kurt Pellegrino,0.46988645740146284,,1476.8437361891736,270,1
Frank Mir,0.5812412265237105,1549.6470282417463,1567.7712159152454,Dan Christison,0.41875877347628954,1521.1685299549708,1500.6347273570163,270,2
Hermes Franca,0.5110706727406464,1503.846974393837,1527.1723419264874,Joe Jordan,0.48892932725935356,,1475.9052930585008,270,1
Jeff Monson,0.619316015997829,1542.269541126222,1560.6473306643159,Anthony Perosh,0.38068398400217096,,1481.2396832825102,270,0
Joe Stevenson,0.33016343867850545,1497.2217183125836,1529.8482390578627,Yves Edwards,0.6698365613214945,1558.669692233322,1530.9160865078125,270,0
Joshua Burkman,0.4757647666694286,1522.7969465137667,1548.104774506204,Josh Neer,0.5242352333305714,1531.2237323937802,1505.915904401343,270,2
Tim Sylvia,0.5445906902300965,1587.4641090567998,1607.174558894087,Andrei Arlovski,0.45540930976990346,1571.930447394263,1553.0612916077457,270,2
Tito Ortiz,0.7274632388102134,1580.8616456842763,1592.6572371335644,Ken Shamrock,0.27253676118978665,1495.5844534139285,1482.4275478202562,270,0
Anthony Torres,,,1524.6402758007582,Pat Healy,,,1475.3597241992418,275,1
Chris Leben,0.587547188226462,1552.8675648199962,1571.8445106201452,Jorge Santiago,0.412452811773538,1522.133868095881,1501.9092778201418,275,0
Dean Lister,0.5762304138499783,1526.6932785292722,1547.4727859215254,Yuki Sasaki,0.4237695861500217,,1479.1164010425807,275,2
Diego Sanchez,0.48512645990633296,1586.759578049845,1611.3226669994083,Karo Parisyan,0.514873540093667,1591.928700220436,1568.2393787141177,275,2
Forrest Petz,0.570448599558301,,1521.1685299549708,Sammy Morgan,0.42955140044169904,1475.3597241992418,1454.2967060106946,275,2
Jake O'Brien,,,1524.6402758007582,Kristof Midoux,,,1475.3597241992418,275,0
Joe Riggs,0.5786760086302399,1520.0923838506205,1539.4774924504288,Jason Von Flue,0.42132399136976006,1492.5285263477892,1472.006600942897,275,1
Josh Koscheck,0.5810152383122487,1552.0430032595082,1571.720904484765,Jonathan Goulet,0.41898476168775134,1523.6451443260112,1503.4183575591637,275,0
Martin Kampmann,,,1524.6402758007582,Crafton Wallace,,,1475.3597241992418,275,1
Cheick Kongo,0.5622376083252542,1521.7362887913393,1543.201932271085,Christian Wellisch,0.43776239167474584,,1478.4268278678694,277,0
Chuck Liddell,0.7233446535270874,1631.254686929868,1641.415549179323,Renato Sobral,0.27665534647291257,1547.7734452781922,1535.0445381996765,277,0
David Heath,,,1524.6402758007582,Cory Walmsley,,,1475.3597241992418,277,1
Eric Schafer,0.4904119874750445,,1525.1127783467502,Rob MacDonald,0.5095880125249554,1503.331625153988,1478.5105197945104,277,1
Forrest Griffin,0.5025193849690052,1532.5661919054778,1556.299516005735,Stephan Bonnar,0.49748061503099483,1531.6908605055758,1508.32634871611,277,2
Hermes Franca,0.5775766491869084,1527.1723419264874,1547.0117388034957,Jamie Varner,0.42242335081309157,,1479.18274426257,277,1
Nick Diaz,0.44670099701829746,1487.3273112340187,1511.2744989821176,Josh Neer,0.5532990029817025,1505.915904401343,1479.5196506271216,277,1
Wilson Gouveia,0.5078121159615803,1478.0741521759016,1502.2085452730341,Wes Combs,0.49218788403841973,1475.3597241992418,1451.2253311021093,277,1
Yushin Okami,,,1524.6402758007582,Alan Belcher,,,1475.3597241992418,277,2
Eddie Sanchez,,,1524.6402758007582,Mario Neto,,,1475.3597241992418,281,0
Joe Lauzon,0.346688421736203,,1532.1955549444972,Jens Pulver,0.653311578263797,1555.0362034261018,1523.2145845534283,281,0
Jorge Gurgel,0.5146615344935451,1480.4551237691664,1504.2536561824054,Danny Abbadi,0.4853384655064549,1475.3597241992418,1451.5611917860028,281,2
Matt Hughes,0.6818945652981834,1642.5628360465332,1653.3617223283788,BJ Penn,0.3181054347018166,1576.3336080035476,1563.1534185011435,281,0
Melvin Guillard,0.5524580652697794,1518.293116633918,1539.8985211993395,Gabe Ruediger,0.44754193473022064,,1477.944886591685,281,0
Mike Swick,0.5777775903105922,1582.2334242046923,1602.3764026219035,David Loiseau,0.42222240968940783,1554.9895415489964,1535.5630967398783,281,2
Rashad Evans,0.5405018629558659,1573.8390634518348,1596.0216621705008,Jason Lambert,0.4594981370441341,1559.7363754063344,1537.5537766876685,281,0
Roger Huerta,,,1524.6402758007582,Jason Dent,,,1475.3597241992418,281,2
Tyson Griffin,,,1524.6402758007582,David Lee,,,1475.3597241992418,281,1
Jason MacDonald,0.570448599558301,,1521.1685299549708,Ed Herman,0.42955140044169904,1475.3597241992418,1454.2967060106946,283,1
Kendall Grove,0.570448599558301,1524.6402758007582,1545.7032939893054,Chris Price,0.42955140044169904,,1478.8314700450292,283,0
Marcus Davis,0.37112504887738895,1475.3597241992418,1506.1965565787814,Forrest Petz,0.628874951122611,1521.1685299549708,1490.331697575431,283,1
Matt Hamill,0.570448599558301,1524.6402758007582,1545.7032939893054,Seth Petruzelli,0.42955140044169904,,1478.8314700450292,283,2
Nate Marquardt,0.7016991336961336,1549.6590093486736,1564.1887020599777,Crafton Wallace,0.29830086630386643,1475.3597241992418,1460.7325653396574,283,1
