age f1,height f1,reach f1,tau,name f1,normal bout,3 rounds,female,male,Catch weight,Strawweight,Flyweight,Bantamweight,Featherweight,Lightweight,Welterweight,Middleweight,Light Heavyweight,Heavyweight,title bout,5 rounds,has title bout f1,has not title bout f1,tot title bout f1,has 5 rounds f1,has not 5 rounds f1,tot 5 rounds f1,has round 1 fought f1,has not round 1 fought f1,tot round 1 fought f1,has round 2 fought f1,has not round 2 fought f1,tot round 2 fought f1,has round 3 fought f1,has not round 3 fought f1,tot round 3 fought f1,has round 4 fought f1,has not round 4 fought f1,tot round 4 fought f1,has round 5 fought f1,has not round 5 fought f1,tot round 5 fought f1,tot r1 time f1,tot r2 time f1,tot r3 time f1,tot r4 time f1,tot r5 time f1,weeks active f1,last fight wa f1,age f2,height f2,reach f2,name f2,has title bout f2,has not title bout f2,tot title bout f2,has 5 rounds f2,has not 5 rounds f2,tot 5 rounds f2,has round 1 fought f2,has not round 1 fought f2,tot round 1 fought f2,has round 2 fought f2,has not round 2 fought f2,tot round 2 fought f2,has round 3 fought f2,has not round 3 fought f2,tot round 3 fought f2,has round 4 fought f2,has not round 4 fought f2,tot round 4 fought f2,has round 5 fought f2,has not round 5 fought f2,tot round 5 fought f2,tot r1 time f2,tot r2 time f2,tot r3 time f2,tot r4 time f2,tot r5 time f2,weeks active f2,last fight wa f2
1769.0,165.1,64.0,1068,Jessica-Rose Clark,1,1,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,0,5,1,0,5,0,1,0,0,1,0,1500.0,1500.0,1461.0,0.0,0.0,205,57.0,1360.0,172.72,70.0,Joselyne Edwards,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,40,37.0
1435.0,172.72,70.0,1068,Jonathan Martinez,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,7,1,0,7,1,0,6,0,1,0,0,1,0,2100.0,1983.0,1491.0,0.0,0.0,156,32.0,1565.0,167.64,69.0,Zviad Lazishvili,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1599.0,177.8,73.0,1068,JunYong Park,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,4,1,0,3,0,1,0,0,1,0,1200.0,1179.0,900.0,0.0,0.0,112,24.0,1548.0,190.5,75.0,Gregory Rodrigues,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,20,20.0
1827.0,180.34,74.0,1068,Khama Worthy,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,1,1,0,1,0,1,0,0,1,0,694.0,300.0,173.0,0.0,0.0,114,30.0,1745.0,185.42,77.0,Jai Herbert,0,1,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,574.0,90.0,0.0,0.0,65,17.0
1597.0,160.02,63.0,1068,Livinha Souza,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,0,3,1,0,3,0,1,0,0,1,0,1200.0,900.0,900.0,0.0,0.0,161,33.0,1889.0,162.56,63.0,Randa Markos,0,1,0,0,1,0,1,0,17,1,0,13,1,0,13,0,1,0,0,1,0,4918.0,3900.0,3900.0,0.0,0.0,358,25.0
1382.0,177.8,74.0,1068,Mason Jones,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,434.0,300.0,0.0,0.0,40,20.0,1428.0,180.34,74.0,David Onama,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1415.0,182.88,78.0,1068,Nicolae Negumereanu,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,136,18.0,1959.0,185.42,73.0,Ike Villanueva,0,1,0,0,1,0,1,0,4,1,0,3,0,1,0,0,1,0,0,1,0,991.0,144.0,0.0,0.0,0.0,76,17.0
1591.0,185.42,72.0,1068,Paulo Costa,1,0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,6,1,0,5,1,0,1,0,1,0,0,1,0,1577.0,846.0,300.0,0.0,0.0,241,56.0,1465.0,182.88,74.0,Marvin Vettori,1,0,1,1,0,3,1,0,11,1,0,9,1,0,9,1,0,3,1,0,3,3227.0,2700.0,2700.0,900.0,900.0,270,19.0
1391.0,154.94,61.0,1068,Tabatha Ricci,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,300.0,180.0,0.0,0.0,0.0,20,20.0,1297.0,167.64,69.0,Maria Oliveira,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1712.0,180.34,75.0,1069,Albert Duraev,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1591.0,182.88,75.0,Roman Kopylov,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,241.0,0.0,0.0,103,103.0
1722.0,200.66,80.0,1069,Alexander Volkov,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,5,1,0,10,1,0,10,1,0,8,1,0,3,1,0,2,3000.0,2601.0,2299.0,698.0,600.0,258,18.0,1877.0,190.5,78.0,Marcin Tybura,0,1,0,1,0,1,1,0,14,1,0,12,1,0,9,1,0,1,1,0,1,3905.0,3219.0,2494.0,300.0,300.0,290,21.0
1470.0,162.56,66.0,1069,Amanda Ribas,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,1,0,4,1,0,2,0,1,0,0,1,0,1341.0,784.0,600.0,0.0,0.0,122,40.0,1743.0,160.02,64.0,Virna Jandiroba,0,1,0,0,1,0,1,0,5,1,0,4,1,0,2,0,1,0,0,1,0,1304.0,976.0,600.0,0.0,0.0,131,19.0
1820.0,180.34,73.0,1069,Elizeu Zaleski dos Santos,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,11,1,0,9,1,0,8,0,1,0,0,1,0,3075.0,2480.0,2274.0,0.0,0.0,335,68.0,1349.0,180.34,73.0,Benoit Saint Denis,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1386.0,190.5,72.0,1069,Hu Yaozong,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,1,0,1,0,0,1,0,600.0,453.0,300.0,0.0,0.0,205,153.0,1585.0,182.88,73.0,Andre Petroski,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,192.0,0.0,0.0,9,9.0
1565.0,177.8,70.0,1069,Islam Makhachev,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,10,1,0,7,1,0,6,1,0,1,0,1,0,2546.0,1958.0,1597.0,158.0,0.0,336,15.0,1654.0,182.88,75.0,Dan Hooker,0,1,0,1,0,2,1,0,17,1,0,11,1,0,9,1,0,2,1,0,2,4229.0,3135.0,2281.0,600.0,600.0,383,5.0
2018.0,187.96,78.0,1069,Jan Blachowicz,0,0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,2,1,0,5,1,0,16,1,0,14,1,0,10,1,0,2,1,0,2,4506.0,3718.0,2739.0,600.0,600.0,369,34.0,2191.0,187.96,76.0,Glover Teixeira,1,0,1,1,0,7,1,0,20,1,0,13,1,0,10,1,0,3,1,0,3,4833.0,3589.0,2699.0,900.0,431.0,492,51.0
1753.0,182.88,71.0,1069,Li Jingliang,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,14,1,0,10,1,0,9,0,1,0,0,1,0,3693.0,2985.0,2475.0,0.0,0.0,388,41.0,1434.0,187.96,75.0,Khamzat Chimaev,0,1,0,0,1,0,1,0,3,1,0,1,0,1,0,0,1,0,0,1,0,506.0,72.0,0.0,0.0,0.0,68,58.0
1534.0,190.5,75.0,1069,Magomed Ankalaev,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,7,1,0,4,1,0,4,0,1,0,0,1,0,1686.0,1200.0,928.0,0.0,0.0,189,35.0,1675.0,187.96,75.0,Volkan Oezdemir,1,0,1,1,0,2,1,0,9,1,0,7,1,0,4,0,1,0,0,1,0,2170.0,1640.0,1166.0,0.0,0.0,247,68.0
1720.0,177.8,72.0,1069,Makwan Amirkhani,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,10,1,0,7,1,0,6,0,1,0,0,1,0,2404.0,2065.0,1772.0,0.0,0.0,353,21.0,1579.0,175.26,73.0,Lerone Murphy,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,858.0,600.0,600.0,0.0,0.0,112,41.0
1498.0,170.18,67.0,1069,Petr Yan,0,0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2,1,0,2,1,0,8,1,0,7,1,0,6,1,0,2,1,0,1,2308.0,2100.0,1543.0,569.0,204.0,175,34.0,1540.0,180.34,70.0,Cory Sandhagen,0,1,0,1,0,2,1,0,9,1,0,6,1,0,3,1,0,1,1,0,1,2127.0,1252.0,900.0,300.0,300.0,196,14.0
1369.0,175.26,72.0,1069,Ricardo Ramos,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8,1,0,5,1,0,5,0,1,0,0,1,0,2143.0,1500.0,1318.0,0.0,0.0,247,23.0,1606.0,172.72,68.0,Zubaira Tukhugov,0,1,0,0,1,0,1,0,7,1,0,5,1,0,5,0,1,0,0,1,0,1962.0,1500.0,1500.0,0.0,0.0,402,57.0
1629.0,187.96,76.0,1069,Shamil Gamzatov,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,103,103.0,1392.0,182.88,74.0,Michal Oleksiejczuk,0,1,0,0,1,0,1,0,6,1,0,3,1,0,2,0,1,0,0,1,0,1247.0,766.0,600.0,0.0,0.0,200,31.0
1577.0,170.18,70.0,1069,Tagir Ulanbekov,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,55,55.0,1572.0,172.72,69.0,Allan Nascimento,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1801.0,177.8,70.0,1070,Al Iaquinta,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,3,1,0,14,1,0,12,1,0,9,1,0,3,1,0,3,3865.0,3070.0,2546.0,900.0,900.0,492,109.0,1834.0,177.8,71.0,King Green,0,1,0,0,1,0,1,0,16,1,0,14,1,0,14,0,1,0,0,1,0,4603.0,4200.0,4165.0,0.0,0.0,457,13.0
1791.0,193.04,79.0,1070,Alex Pereira,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1737.0,182.88,76.0,Andreas Michailidis,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,600.0,300.0,300.0,0.0,0.0,69,27.0
1585.0,167.64,68.0,1070,CJ Vergara,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1556.0,170.18,73.0,Ode Osbourne,0,1,0,0,1,0,1,0,3,0,1,0,0,1,0,0,1,0,0,1,0,479.0,0.0,0.0,0.0,0.0,94,13.0
1752.0,190.5,76.0,1070,Dustin Jacoby,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,6,1,0,4,1,0,4,0,1,0,0,1,0,1542.0,1200.0,968.0,0.0,0.0,523,10.0,1497.0,185.42,75.0,John Allan,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,121,48.0
1250.0,187.96,75.0,1070,Edmen Shahbazyan,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,6,1,0,3,1,0,3,0,1,0,0,1,0,1157.0,900.0,626.0,0.0,0.0,153,24.0,1340.0,190.5,75.0,Nassourdine Imavov,0,1,0,0,1,0,1,0,3,1,0,3,1,0,2,0,1,0,0,1,0,900.0,789.0,600.0,0.0,0.0,57,15.0
2090.0,167.64,68.0,1070,Frankie Edgar,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9,1,0,15,1,0,28,1,0,23,1,0,21,1,0,12,1,0,11,7853.0,6740.0,6256.0,3534.0,3296.0,770,39.0,1509.0,172.72,70.0,Marlon Vera,0,1,0,0,1,0,1,0,17,1,0,14,1,0,10,0,1,0,0,1,0,4703.0,3724.0,2827.0,0.0,0.0,364,20.0
1889.0,190.5,76.0,1070,Gian Villante,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,17,1,0,15,1,0,12,0,1,0,0,1,0,4770.0,3883.0,2974.0,0.0,0.0,445,48.0,1847.0,175.26,75.0,Chris Barnett,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,300.0,127.0,0.0,0.0,0.0,24,24.0
1250.0,190.5,74.0,1070,Ian Machado Garry,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1621.0,185.42,75.0,Jordan Williams,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,477.0,300.0,300.0,0.0,0.0,57,15.0
1720.0,180.34,70.0,1070,Justin Gaethje,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,7,1,0,8,1,0,5,1,0,3,1,0,2,1,0,1,1995.0,1282.0,839.0,333.0,219.0,226,54.0,1854.0,172.72,71.0,Michael Chandler,1,0,1,1,0,1,1,0,2,1,0,1,0,1,0,0,1,0,0,1,0,450.0,19.0,0.0,0.0,0.0,41,25.0
1799.0,182.88,76.0,1070,Kamaru Usman,0,0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,6,1,0,7,1,0,14,1,0,13,1,0,11,1,0,5,1,0,5,4068.0,3441.0,3034.0,1500.0,1450.0,330,28.0,1758.0,180.34,72.0,Colby Covington,1,0,2,1,0,4,1,0,13,1,0,11,1,0,11,1,0,4,1,0,4,3676.0,3300.0,2798.0,1200.0,929.0,376,59.0
1553.0,175.26,70.0,1070,Melsik Baghdasaryan,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,300.0,110.0,0.0,0.0,0.0,14,14.0,1339.0,177.8,70.0,Bruno Souza,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1712.0,182.88,77.0,1070,Phil Hawes,1,1,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,618.0,600.0,600.0,0.0,0.0,54,26.0,1790.0,177.8,75.0,Chris Curtis,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1531.0,165.1,65.0,1070,Rose Namajunas,0,0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5,1,0,6,1,0,11,1,0,8,1,0,6,1,0,2,1,0,2,2828.0,2145.0,1586.0,600.0,445.0,360,28.0,1681.0,162.56,63.0,Zhang Weili,1,0,3,1,0,3,1,0,6,1,0,3,1,0,3,1,0,1,1,0,1,1241.0,900.0,900.0,300.0,300.0,170,28.0
1598.0,180.34,75.0,1070,Shane Burgos,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,1,0,8,1,0,8,0,1,0,0,1,0,2531.0,2400.0,1699.0,0.0,0.0,256,25.0,1717.0,177.8,70.0,Billy Quarantillo,0,1,0,0,1,0,1,0,5,1,0,5,1,0,4,0,1,0,0,1,0,1500.0,1398.0,827.0,0.0,0.0,100,16.0
2091.0,193.04,78.0,1071,Ben Rothwell,1,1,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,16,1,0,13,1,0,8,1,0,1,1,0,1,4223.0,3171.0,2214.0,300.0,300.0,629,25.0,1898.0,185.42,75.0,Marcos Rogerio de Lima,0,1,0,0,1,0,1,0,12,1,0,4,1,0,2,0,1,0,0,1,0,2353.0,872.0,600.0,0.0,0.0,389,27.0
1801.0,170.18,67.0,1071,Cortney Casey,1,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,1,0,10,1,0,10,0,1,0,0,1,0,3646.0,3000.0,2976.0,0.0,0.0,330,35.0,1390.0,162.56,62.0,Liana Jojua,0,1,0,0,1,0,1,0,3,1,0,1,1,0,1,0,1,0,0,1,0,763.0,300.0,146.0,0.0,0.0,114,55.0
1791.0,162.56,64.0,1071,Cynthia Calvillo,1,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,10,1,0,7,1,0,7,1,0,1,1,0,1,2881.0,2100.0,2025.0,300.0,300.0,245,7.0,1709.0,167.64,69.0,Andrea Lee,0,1,0,0,1,0,1,0,7,1,0,7,1,0,6,0,1,0,0,1,0,2100.0,2092.0,1800.0,0.0,0.0,182,26.0
1615.0,167.64,68.0,1071,Felicia Spencer,1,1,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,5,1,0,3,1,0,3,1,0,1,1,0,1,1321.0,900.0,900.0,300.0,300.0,130,25.0,1525.0,170.18,71.0,Leah Letson,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,154,154.0
1535.0,195.58,83.0,1071,Kennedy Nzechukwu,1,1,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,4,1,0,4,1,0,3,0,1,0,0,1,0,1200.0,1099.0,580.0,0.0,0.0,137,20.0,1457.0,193.04,78.0,Da Woon Jung,0,1,0,0,1,0,1,0,4,1,0,3,1,0,3,0,1,0,0,1,0,964.0,900.0,719.0,0.0,0.0,115,31.0
1495.0,177.8,73.0,1071,Marc Diakiese,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,9,1,0,8,1,0,7,0,1,0,0,1,0,2430.0,2380.0,1842.0,0.0,0.0,266,69.0,1617.0,172.72,68.0,Rafael Alves,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,25,25.0
1562.0,180.34,69.0,1071,Max Holloway,1,0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,8,1,0,10,1,0,24,1,0,21,1,0,19,1,0,6,1,0,5,6793.0,6136.0,5418.0,1800.0,1500.0,510,43.0,1518.0,180.34,71.0,Yair Rodriguez,1,0,1,1,0,4,1,0,10,1,0,9,1,0,6,1,0,2,1,0,2,2715.0,2259.0,1800.0,600.0,599.0,365,108.0
1524.0,187.96,74.0,1071,Miguel Baeza,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,4,1,0,1,0,1,0,0,1,0,1200.0,738.0,300.0,0.0,0.0,109,23.0,1441.0,182.88,77.0,Khaos Williams,0,1,0,0,1,0,1,0,4,1,0,2,1,0,2,0,1,0,0,1,0,657.0,600.0,600.0,0.0,0.0,92,21.0
1535.0,187.96,78.0,1071,Sean Woodson,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,1,0,3,1,0,3,0,1,0,0,1,0,900.0,900.0,764.0,0.0,0.0,108,23.0,1499.0,175.26,71.0,Collin Anglin,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,300.0,110.0,0.0,0.0,0.0,15,15.0
1249.0,172.72,67.0,1071,Song Yadong,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8,1,0,6,1,0,5,0,1,0,0,1,0,2180.0,1799.0,1500.0,0.0,0.0,207,14.0,1672.0,170.18,70.0,Julio Arce,0,1,0,0,1,0,1,0,6,1,0,6,1,0,5,0,1,0,0,1,0,1800.0,1725.0,1184.0,0.0,0.0,199,16.0
1390.0,175.26,70.0,1071,Thiago Moises,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,7,1,0,7,1,0,6,1,0,1,0,1,0,2100.0,1825.0,1800.0,158.0,0.0,157,17.0,1497.0,190.5,77.0,Joel Alvarez,0,1,0,0,1,0,1,0,4,1,0,2,1,0,1,0,1,0,0,1,0,925.0,442.0,300.0,0.0,0.0,142,55.0
1599.0,170.18,67.0,1072,Cody Durden,1,1,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,498.0,300.0,300.0,0.0,0.0,68,48.0,1482.0,170.18,69.0,Aoriqileng,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,30,30.0
1874.0,172.72,69.0,1072,Davey Grant,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,8,1,0,7,1,0,5,0,1,0,0,1,0,2159.0,1813.0,1234.0,0.0,0.0,416,22.0,1459.0,170.18,70.0,Adrian Yanez,0,1,0,0,1,0,1,0,3,1,0,2,1,0,1,0,1,0,0,1,0,766.0,431.0,27.0,0.0,0.0,55,17.0
1873.0,167.64,65.0,1072,Joanne Wood,1,1,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,13,1,0,9,1,0,9,0,1,0,0,1,0,3634.0,2700.0,2564.0,0.0,0.0,362,23.0,1482.0,167.64,68.0,Taila Santos,0,1,0,0,1,0,1,0,4,1,0,4,1,0,4,0,1,0,0,1,0,1200.0,1200.0,1200.0,0.0,0.0,146,8.0
1577.0,172.72,68.0,1072,Ketlen Vieira,1,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7,1,0,6,1,0,5,0,1,0,0,1,0,2091.0,1756.0,1500.0,0.0,0.0,268,39.0,1839.0,167.64,65.0,Miesha Tate,1,0,3,1,0,3,1,0,10,1,0,9,1,0,9,1,0,1,1,0,1,2896.0,2700.0,2146.0,300.0,210.0,449,18.0
1348.0,154.94,61.0,1072,Loma Lookboonmee,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4,1,0,4,1,0,4,0,1,0,0,1,0,1200.0,1200.0,1200.0,0.0,0.0,108,29.0,1471.0,157.48000000000002,61.0,Loopy Godinez,0,1,0,0,1,0,1,0,3,1,0,2,1,0,2,0,1,0,0,1,0,854.0,600.0,600.0,0.0,0.0,31,5.0
1513.0,157.48000000000002,62.0,1072,Luana Pinheiro,1,1,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,256.0,0.0,0.0,0.0,0.0,29,29.0,1533.0,165.1,64.0,Sam Hughes,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,600.0,300.0,300.0,0.0,0.0,49,29.0
1771.0,185.42,75.0,1072,Michael Chiesa,1,1,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,2,1,0,16,1,0,13,1,0,5,1,0,1,1,0,1,4549.0,2548.0,1500.0,300.0,300.0,494,15.0,1512.0,177.8,72.0,Sean Brady,0,1,0,0,1,0,1,0,4,1,0,4,1,0,3,0,1,0,0,1,0,1200.0,1007.0,808.0,0.0,0.0,109,37.0
1619.0,172.72,70.0,1072,Pat Sabatini,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,1,0,413.0,300.0,300.0,0.0,0.0,30,12.0,1427.0,172.72,72.0,Tucker Lutz,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,27,27.0
1424.0,170.18,70.0,1072,Rafa Garcia,1,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,0,2,1,0,2,0,1,0,0,1,0,600.0,600.0,600.0,0.0,0.0,36,16.0,1572.0,175.26,71.0,Natan Levy,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0.0
1940.0,167.64,67.0,1072,Rani Yahya,1,1,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,18,1,0,14,1,0,12,0,1,0,0,1,0,4646.0,3913.0,3411.0,0.0,0.0,565,36.0,1784.0,175.26,73.0,Kyung Ho Kang,0,1,0,0,1,0,1,0,9,1,0,7,1,0,7,0,1,0,0,1,0,2632.0,2100.0,2033.0,0.0,0.0,455,100.0
1437.0,172.72,69.0,1072,Shayilan Nuerdanbieke,1,1,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,300.0,300.0,300.0,0.0,0.0,26,26.0,1676.0,175.26,70.0,Sean Soriano,0,1,0,0,1,0,1,0,4,1,0,4,1,0,2,0,1,0,0,1,0,1200.0,709.0,583.0,0.0,0.0,411,27.0
