upp_low,temp_f_id,name f1,name f2,tau
1,2138,Mike Pierce,Rousimar Palhares,648
0,2137,Raphael Assuncao,TJ Dillashaw,648
0,2138,Rousimar Palhares,Mike Pierce,648
1,2137,TJ Dillashaw,Raphael Assuncao,648
0,2139,Thiago Silva,Matt Hamill,648
0,2140,Yan Cabral,David Mitchell,648
1,2150,Adlan Amagov,TJ Waldburger,650
1,2147,Andre Fili,Jeremy Larsen,650
1,2151,CB Dollaway,Tim Boetsch,650
0,2141,Cain Velasquez,Junior Dos Santos,650
0,2142,Daniel Cormier,Roy Nelson,650
1,2148,Darrell Montague,John Dodson,650
1,2146,Diego Sanchez,Gilbert Melendez,650
0,2143,Dustin Pague,Kyoji Horiguchi,650
0,2144,Gabriel Gonzaga,Shawn Jordan,650
0,2145,George Sotiropoulos,KJ Noons,650
0,2146,Gilbert Melendez,Diego Sanchez,650
1,2149,Hector Lombard,Nate Marquardt,650
0,2147,Jeremy Larsen,Andre Fili,650
0,2148,John Dodson,Darrell Montague,650
1,2141,Junior Dos Santos,Cain Velasquez,650
1,2145,KJ Noons,George Sotiropoulos,650
1,2143,Kyoji Horiguchi,Dustin Pague,650
1,2152,Mike Rio,Tony Ferguson,650
0,2149,Nate Marquardt,Hector Lombard,650
1,2142,Roy Nelson,Daniel Cormier,650
1,2144,Shawn Jordan,Gabriel Gonzaga,650
0,2150,TJ Waldburger,Adlan Amagov,650
0,2151,Tim Boetsch,CB Dollaway,650
0,2152,Tony Ferguson,Mike Rio,650
0,2153,Al Iaquinta,Piotr Hallmann,651
0,2154,Alessio Sakara,Nicholas Musoke,651
1,2159,Andrew Craig,Luke Barnatt,651
0,2155,Andy Ogle,Cole Miller,651
0,2156,Brad Scott,Michael Kuiper,651
1,2155,Cole Miller,Andy Ogle,651
1,2163,Jessica Andrade,Rosi Sexton,651
0,2157,Jimi Manuwa,Ryan Jimmo,651
0,2158,Jimy Hettes,Robert Whiteford,651
1,2162,John Lineker,Phil Harris,651
1,2161,Jon Tuck,Norman Parke,651
0,2159,Luke Barnatt,Andrew Craig,651
0,2160,Lyoto Machida,Mark Munoz,651
1,2160,Mark Munoz,Lyoto Machida,651
1,2156,Michael Kuiper,Brad Scott,651
1,2154,Nicholas Musoke,Alessio Sakara,651
0,2161,Norman Parke,Jon Tuck,651
0,2162,Phil Harris,John Lineker,651
1,2153,Piotr Hallmann,Al Iaquinta,651
1,2158,Robert Whiteford,Jimy Hettes,651
0,2163,Rosi Sexton,Jessica Andrade,651
1,2157,Ryan Jimmo,Jimi Manuwa,651
1,2172,Alexis Davis,Liz Carmouche,652
0,2164,Amanda Nunes,Germaine de Randamie,652
1,2168,Brian Houston,Derek Brunson,652
0,2165,Chris Camozzi,Lorenz Larkin,652
0,2166,Colton Smith,Michael Chiesa,652
0,2167,Dennis Bermudez,Steven Siler,652
0,2168,Derek Brunson,Brian Houston,652
1,2169,Francisco Rivera,George Roop,652
0,2169,George Roop,Francisco Rivera,652
1,2164,Germaine de Randamie,Amanda Nunes,652
1,2171,James Krause,King Green,652
0,2170,Jorge Masvidal,Rustam Khabilov,652
0,2171,King Green,James Krause,652
0,2172,Liz Carmouche,Alexis Davis,652
1,2165,Lorenz Larkin,Chris Camozzi,652
1,2166,Michael Chiesa,Colton Smith,652
0,2173,Neil Magny,Seth Baczynski,652
1,2175,Rafael Natal,Tim Kennedy,652
0,2174,Ronny Markes,Yoel Romero,652
1,2170,Rustam Khabilov,Jorge Masvidal,652
1,2173,Seth Baczynski,Neil Magny,652
1,2167,Steven Siler,Dennis Bermudez,652
0,2175,Tim Kennedy,Rafael Natal,652
1,2174,Yoel Romero,Ronny Markes,652
0,2176,Adriano Martins,Daron Cruickshank,653
1,2180,Brandon Thatch,Paulo Thiago,653
0,2177,Cezar Ferreira,Daniel Sarafian,653
1,2186,Dan Henderson,Vitor Belfort,653
1,2177,Daniel Sarafian,Cezar Ferreira,653
1,2176,Daron Cruickshank,Adriano Martins,653
1,2179,Dustin Ortiz,Jose Maria,653
0,2178,Godofredo Pepey,Sam Sicilia,653
1,2181,Igor Pokrajac,Rafael Cavalcante,653
1,2182,Jeremy Stephens,Rony Jason,653
0,2179,Jose Maria,Dustin Ortiz,653
1,2185,Justin Salas,Thiago Tavares,653
1,2184,Omari Akhmedov,Thiago Perpetuo,653
0,2180,Paulo Thiago,Brandon Thatch,653
0,2181,Rafael Cavalcante,Igor Pokrajac,653
0,2182,Rony Jason,Jeremy Stephens,653
1,2183,Ryan LaFlare,Santiago Ponzinibbio,653
1,2178,Sam Sicilia,Godofredo Pepey,653
0,2183,Santiago Ponzinibbio,Ryan LaFlare,653
0,2184,Thiago Perpetuo,Omari Akhmedov,653
0,2185,Thiago Tavares,Justin Salas,653
0,2186,Vitor Belfort,Dan Henderson,653
1,2197,Ali Bagautinov,Tim Elliott,654
1,2193,Anthony Lapsley,Jason High,654
0,2187,Brian Ebersole,Rick Story,654
1,2195,Chael Sonnen,Rashad Evans,654
0,2188,Cody Donovan,Gian Villante,654
0,2189,Donald Cerrone,Evan Dunham,654
0,2190,Ed Herman,Thales Leites,654
1,2191,Edwin Figueroa,Erik Perez,654
0,2191,Erik Perez,Edwin Figueroa,654
1,2189,Evan Dunham,Donald Cerrone,654
0,2192,Georges St-Pierre,Johny Hendricks,654
1,2188,Gian Villante,Cody Donovan,654
0,2193,Jason High,Anthony Lapsley,654
1,2192,Johny Hendricks,Georges St-Pierre,654
0,2194,Josh Koscheck,Tyron Woodley,654
0,2195,Rashad Evans,Chael Sonnen,654
1,2187,Rick Story,Brian Ebersole,654
1,2196,Robbie Lawler,Rory MacDonald,654
0,2196,Rory MacDonald,Robbie Lawler,654
1,2198,Sergio Pettis,Will Campuzano,654
1,2190,Thales Leites,Ed Herman,654
0,2197,Tim Elliott,Ali Bagautinov,654
1,2194,Tyron Woodley,Josh Koscheck,654
0,2198,Will Campuzano,Sergio Pettis,654
0,2199,Chris Holdsworth,Davey Grant,656
1,2199,Davey Grant,Chris Holdsworth,656
1,2207,Drew Dober,Sean Spencer,656
0,2200,Gray Maynard,Nate Diaz,656
0,2201,Jared Rosholt,Walt Harris,656
0,2202,Jessamyn Duke,Peggy Morgan,656
1,2204,Jessica Rakoczy,Julianna Pena,656
0,2203,Josh Sampo,Ryan Benoit,656
0,2204,Julianna Pena,Jessica Rakoczy,656
1,2200,Nate Diaz,Gray Maynard,656
1,2202,Peggy Morgan,Jessamyn Duke,656
0,2205,Rani Yahya,Tom Niinimaki,656
1,2206,Raquel Pennington,Roxanne Modafferi,656
0,2206,Roxanne Modafferi,Raquel Pennington,656
1,2203,Ryan Benoit,Josh Sampo,656
0,2207,Sean Spencer,Drew Dober,656
1,2205,Tom Niinimaki,Rani Yahya,656
1,2201,Walt Harris,Jared Rosholt,656
1,2208,Alex Garcia,Ben Wall,657
1,2217,Anthony Perosh,Ryan Bader,657
1,2212,Antonio Silva,Mark Hunt,657
0,2208,Ben Wall,Alex Garcia,657
1,2211,Bethe Correia,Julie Kedzie,657
0,2209,Bruno Santos,Krzysztof Jotko,657
1,2214,Caio Magalhaes,Nick Ring,657
1,2210,Clint Hester,Dylan Andrews,657
0,2210,Dylan Andrews,Clint Hester,657
1,2213,James Te Huna,Mauricio Rua,657
0,2211,Julie Kedzie,Bethe Correia,657
1,2216,Justin Scoggins,Richie Vaculik,657
1,2209,Krzysztof Jotko,Bruno Santos,657
0,2212,Mark Hunt,Antonio Silva,657
0,2213,Mauricio Rua,James Te Huna,657
1,2218,Nam Phan,Takeya Mizugaki,657
0,2214,Nick Ring,Caio Magalhaes,657
0,2215,Pat Barry,Soa Palelei,657
0,2216,Richie Vaculik,Justin Scoggins,657
0,2217,Ryan Bader,Anthony Perosh,657
1,2215,Soa Palelei,Pat Barry,657
0,2218,Takeya Mizugaki,Nam Phan,657
0,2219,Abel Trujillo,Roger Bowling,658
1,2223,Alptekin Ozkilic,Darren Uyenoyama,658
0,2220,Chad Mendes,Nik Lentz,658
1,2227,Cody McKenzie,Sam Stout,658
0,2221,Court McGee,Ryan LaFlare,658
0,2222,Danny Castillo,Edson Barboza,658
0,2223,Darren Uyenoyama,Alptekin Ozkilic,658
0,2224,Demetrious Johnson,Joseph Benavidez,658
1,2222,Edson Barboza,Danny Castillo,658
0,2225,Joe Lauzon,Mac Danzig,658
1,2224,Joseph Benavidez,Demetrious Johnson,658
0,2226,King Green,Pat Healy,658
1,2225,Mac Danzig,Joe Lauzon,658
1,2229,Michael McDonald,Urijah Faber,658
1,2220,Nik Lentz,Chad Mendes,658
1,2226,Pat Healy,King Green,658
1,2219,Roger Bowling,Abel Trujillo,658
1,2221,Ryan LaFlare,Court McGee,658
0,2227,Sam Stout,Cody McKenzie,658
0,2228,Scott Jorgensen,Zach Makovsky,658
0,2229,Urijah Faber,Michael McDonald,658
1,2228,Zach Makovsky,Scott Jorgensen,658
1,2231,Anderson Silva,Chris Weidman,660
1,2239,Bobby Voelker,William Macario,660
0,2230,Chris Leben,Uriah Hall,660
0,2231,Chris Weidman,Anderson Silva,660
1,2232,Diego Brandao,Dustin Poirier,660
0,2232,Dustin Poirier,Diego Brandao,660
1,2237,Estevan Payan,Robert Peralta,660
1,2234,Fabricio Camoes,Jim Miller,660
0,2233,Gleison Tibau,Michael Johnson,660
0,2234,Jim Miller,Fabricio Camoes,660
0,2235,John Howard,Siyar Bahadurzada,660
0,2236,Josh Barnett,Travis Browne,660
1,2233,Michael Johnson,Gleison Tibau,660
1,2238,Miesha Tate,Ronda Rousey,660
0,2237,Robert Peralta,Estevan Payan,660
0,2238,Ronda Rousey,Miesha Tate,660
1,2235,Siyar Bahadurzada,John Howard,660
1,2236,Travis Browne,Josh Barnett,660
1,2230,Uriah Hall,Chris Leben,660
0,2239,William Macario,Bobby Voelker,660
1,2246,Dave Galera,Royston Wee,661
0,2240,Dustin Kimura,Jon Delos Reyes,661
1,2247,Hyun Gyu Lim,Tarec Saffiedine,661
1,2240,Jon Delos Reyes,Dustin Kimura,661
0,2241,Katsunori Kikuno,Quinn Mulhern,661
0,2242,Kyung Ho Kang,Shunichi Shimizu,661
0,2243,Leandro Issa,Russell Doane,661
0,2244,Mairbek Taisumov,Tae Hyun Bang,661
0,2245,Max Holloway,Will Chope,661
1,2241,Quinn Mulhern,Katsunori Kikuno,661
0,2246,Royston Wee,Dave Galera,661
1,2243,Russell Doane,Leandro Issa,661
1,2248,Sean Soriano,Tatsuya Kawajiri,661
1,2242,Shunichi Shimizu,Kyung Ho Kang,661
1,2244,Tae Hyun Bang,Mairbek Taisumov,661
0,2247,Tarec Saffiedine,Hyun Gyu Lim,661
0,2248,Tatsuya Kawajiri,Sean Soriano,661
1,2245,Will Chope,Max Holloway,661
0,2249,Alptekin Ozkilic,Louis Smolka,662
1,2250,Beneil Dariush,Charlie Brenneman,662
1,2254,Brad Tavares,Lorenz Larkin,662
1,2258,Brian Houston,Trevor Smith,662
0,2250,Charlie Brenneman,Beneil Dariush,662
0,2251,Cole Miller,Sam Sicilia,662
1,2255,Constantinos Philippou,Luke Rockhold,662
1,2260,Derek Brunson,Yoel Romero,662
1,2253,Dustin Ortiz,John Moraga,662
1,2252,Elias Silverio,Isaac Vallie-Flagg,662
1,2259,Garett Whiteley,Vinc Pichel,662
0,2252,Isaac Vallie-Flagg,Elias Silverio,662
0,2253,John Moraga,Dustin Ortiz,662
1,2256,Justin Edwards,Ramsey Nijem,662
0,2254,Lorenz Larkin,Brad Tavares,662
1,2249,Louis Smolka,Alptekin Ozkilic,662
0,2255,Luke Rockhold,Constantinos Philippou,662
1,2257,Mike Easton,TJ Dillashaw,662
0,2256,Ramsey Nijem,Justin Edwards,662
1,2251,Sam Sicilia,Cole Miller,662
0,2257,TJ Dillashaw,Mike Easton,662
0,2258,Trevor Smith,Brian Houston,662
0,2259,Vinc Pichel,Garett Whiteley,662
0,2260,Yoel Romero,Derek Brunson,662
1,2265,Adriano Martins,Donald Cerrone,664
0,2261,Alex Caceres,Sergio Pettis,664
0,2262,Benson Henderson,Josh Thomson,664
0,2263,Daron Cruickshank,Mike Rio,664
0,2264,Darren Elkins,Jeremy Stephens,664
0,2265,Donald Cerrone,Adriano Martins,664
0,2266,Eddie Wineland,Yves Jabouin,664
1,2269,Gabriel Gonzaga,Stipe Miocic,664
0,2267,George Sullivan,Mike Rhodes,664
1,2268,Hugo Viana,Ramiro Hernandez,664
1,2264,Jeremy Stephens,Darren Elkins,664
1,2262,Josh Thomson,Benson Henderson,664
1,2267,Mike Rhodes,George Sullivan,664
1,2263,Mike Rio,Daron Cruickshank,664
1,2270,Nikita Krylov,Walt Harris,664
0,2268,Ramiro Hernandez,Hugo Viana,664
1,2261,Sergio Pettis,Alex Caceres,664
0,2269,Stipe Miocic,Gabriel Gonzaga,664
0,2270,Walt Harris,Nikita Krylov,664
1,2266,Yves Jabouin,Eddie Wineland,664
1,2276,Abel Trujillo,Jamie Varner,665
0,2271,Al Iaquinta,Kevin Lee,665
1,2278,Alan Patrick,John Makdessi,665
1,2277,Ali Bagautinov,John Lineker,665
1,2275,Alistair Overeem,Frank Mir,665
1,2274,Andy Enz,Clint Hester,665
0,2272,Anthony Rocco Martin,Rashid Magomedov,665
0,2273,Chris Cariaso,Danny Martinez,665
0,2274,Clint Hester,Andy Enz,665
1,2273,Danny Martinez,Chris Cariaso,665
0,2275,Frank Mir,Alistair Overeem,665
1,2280,Gasan Umalatov,Neil Magny,665
0,2276,Jamie Varner,Abel Trujillo,665
0,2277,John Lineker,Ali Bagautinov,665
0,2278,John Makdessi,Alan Patrick,665
0,2279,Jose Aldo,Ricardo Lamas,665
1,2271,Kevin Lee,Al Iaquinta,665
0,2280,Neil Magny,Gasan Umalatov,665
0,2281,Nick Catone,Tom Watson,665
1,2272,Rashid Magomedov,Anthony Rocco Martin,665
0,2282,Renan Barao,Urijah Faber,665
1,2279,Ricardo Lamas,Jose Aldo,665
1,2281,Tom Watson,Nick Catone,665
1,2282,Urijah Faber,Renan Barao,665
1,2289,Albert Tumenov,Ildemar Alcantara,667
1,2283,Andy Ogle,Charles Oliveira,667
0,2283,Charles Oliveira,Andy Ogle,667
0,2284,Cristiano Marcello,Joe Proctor,667
0,2285,Douglas Silva de Andrade,Zubaira Tukhugov,667
0,2286,Erick Silva,Takenori Sato,667
0,2287,Felipe Arantes,Maximo Blanco,667
1,2291,Francis Carmont,Jacare Souza,667
0,2288,Francisco Trinaldo,Jesse Ronson,667
1,2292,Gegard Mousasi,Lyoto Machida,667
0,2289,Ildemar Alcantara,Albert Tumenov,667
0,2290,Iuri Alcantara,Wilson Reis,667
1,2293,Ivan Jorge,Rodrigo Damm,667
0,2291,Jacare Souza,Francis Carmont,667
1,2288,Jesse Ronson,Francisco Trinaldo,667
1,2284,Joe Proctor,Cristiano Marcello,667
0,2292,Lyoto Machida,Gegard Mousasi,667
1,2287,Maximo Blanco,Felipe Arantes,667
1,2294,Nicholas Musoke,Viscardi Andrade,667
0,2293,Rodrigo Damm,Ivan Jorge,667
1,2286,Takenori Sato,Erick Silva,667
0,2294,Viscardi Andrade,Nicholas Musoke,667
1,2290,Wilson Reis,Iuri Alcantara,667
1,2285,Zubaira Tukhugov,Douglas Silva de Andrade,667
0,2295,Alexis Davis,Jessica Eye,668
1,2296,Aljamain Sterling,Cody Gibson,668
0,2296,Cody Gibson,Aljamain Sterling,668
0,2297,Daniel Cormier,Patrick Cummins,668
1,2304,Demian Maia,Rory MacDonald,668
1,2300,Erik Koch,Rafaello Oliveira,668
0,2298,Ernest Chavez,Yosdenis Cedeno,668
1,2295,Jessica Eye,Alexis Davis,668
1,2305,Josh Sampo,Zach Makovsky,668
0,2299,Mike Pyle,TJ Waldburger,668
1,2297,Patrick Cummins,Daniel Cormier,668
1,2301,Pedro Munhoz,Raphael Assuncao,668
0,2300,Rafaello Oliveira,Erik Koch,668
0,2301,Raphael Assuncao,Pedro Munhoz,668
0,2302,Robert Whittaker,Stephen Thompson,668
0,2303,Ronda Rousey,Sara McMann,668
0,2304,Rory MacDonald,Demian Maia,668
1,2303,Sara McMann,Ronda Rousey,668
1,2302,Stephen Thompson,Robert Whittaker,668
1,2299,TJ Waldburger,Mike Pyle,668
1,2298,Yosdenis Cedeno,Ernest Chavez,668
0,2305,Zach Makovsky,Josh Sampo,668
0,2306,Albert Cheng,Anying Wang,669
1,2306,Anying Wang,Albert Cheng,669
0,2307,Dong Hyun Kim,John Hathaway,669
0,2308,Hatsu Hioki,Ivan Menjivar,669
1,2308,Ivan Menjivar,Hatsu Hioki,669
1,2307,John Hathaway,Dong Hyun Kim,669
0,2309,Jumabieke Tuerxun,Mark Eddiva,669
0,2310,Kazuki Tokudome,Yui Chul Nam,669
1,2309,Mark Eddiva,Jumabieke Tuerxun,669
0,2311,Matt Mitrione,Shawn Jordan,669
0,2312,Nam Phan,Vaughan Lee,669
0,2313,Sai Wang,Zhang Lipeng,669
1,2311,Shawn Jordan,Matt Mitrione,669
1,2312,Vaughan Lee,Nam Phan,669
1,2310,Yui Chul Nam,Kazuki Tokudome,669
1,2313,Zhang Lipeng,Sai Wang,669
0,2314,Alexander Gustafsson,Jimi Manuwa,670
0,2315,Brad Pickett,Neil Seery,670
0,2316,Brad Scott,Claudio Silva,670
1,2316,Claudio Silva,Brad Scott,670
0,2317,Cyrille Diabate,Ilir Latifi,670
1,2319,Danny Mitchell,Igor Araujo,670
0,2318,Gunnar Nelson,Omari Akhmedov,670
0,2319,Igor Araujo,Danny Mitchell,670
1,2317,Ilir Latifi,Cyrille Diabate,670
1,2314,Jimi Manuwa,Alexander Gustafsson,670
0,2320,Luke Barnatt,Mats Nilsson,670
1,2320,Mats Nilsson,Luke Barnatt,670
1,2321,Melvin Guillard,Michael Johnson,670
0,2321,Michael Johnson,Melvin Guillard,670
1,2315,Neil Seery,Brad Pickett,670
1,2318,Omari Akhmedov,Gunnar Nelson,670
1,2333,Alex Garcia,Sean Spencer,671
0,2322,Carlos Condit,Tyron Woodley,671
0,2323,Daniel Pineda,Robert Whiteford,671
0,2324,Dennis Bermudez,Jimy Hettes,671
0,2325,Diego Sanchez,Myles Jury,671
1,2331,Francisco Trevino,Renee Forte,671
1,2326,Hector Lombard,Jake Shields,671
0,2326,Jake Shields,Hector Lombard,671
1,2330,Jessica Andrade,Raquel Pennington,671
1,2324,Jimy Hettes,Dennis Bermudez,671
0,2327,Johny Hendricks,Robbie Lawler,671
1,2334,Justin Scoggins,Will Campuzano,671
0,2328,Kelvin Gastelum,Rick Story,671
1,2325,Myles Jury,Diego Sanchez,671
1,2329,Nikita Krylov,Ovince Saint Preux,671
0,2329,Ovince Saint Preux,Nikita Krylov,671
0,2330,Raquel Pennington,Jessica Andrade,671
0,2331,Renee Forte,Francisco Trevino,671
1,2328,Rick Story,Kelvin Gastelum,671
1,2327,Robbie Lawler,Johny Hendricks,671
0,2332,Robert McDaniel,Sean Strickland,671
1,2323,Robert Whiteford,Daniel Pineda,671
0,2333,Sean Spencer,Alex Garcia,671
1,2332,Sean Strickland,Robert McDaniel,671
1,2322,Tyron Woodley,Carlos Condit,671
0,2334,Will Campuzano,Justin Scoggins,671
1,2335,CB Dollaway,Cezar Ferreira,672
0,2335,Cezar Ferreira,CB Dollaway,672
1,2341,Dan Henderson,Mauricio Rua,672
0,2336,Fabio Maldonado,Gian Villante,672
0,2337,Francimar Barroso,Hans Stringer,672
1,2336,Gian Villante,Fabio Maldonado,672
0,2338,Godofredo Pepey,Noad Lahat,672
1,2337,Hans Stringer,Francimar Barroso,672
0,2339,Jussier Formiga,Scott Jorgensen,672
1,2345,Kenny Robertson,Thiago Perpetuo,672
0,2340,Leonardo Santos,Norman Parke,672
1,2342,Mairbek Taisumov,Michel Prazeres,672
0,2341,Mauricio Rua,Dan Henderson,672
0,2342,Michel Prazeres,Mairbek Taisumov,672
1,2338,Noad Lahat,Godofredo Pepey,672
1,2340,Norman Parke,Leonardo Santos,672
0,2343,Ronny Markes,Thiago Santos,672
0,2344,Rony Jason,Steven Siler,672
1,2339,Scott Jorgensen,Jussier Formiga,672
1,2344,Steven Siler,Rony Jason,672
0,2345,Thiago Perpetuo,Kenny Robertson,672
1,2343,Thiago Santos,Ronny Markes,672
1,2350,Akira Corassani,Dustin Poirier,675
0,2346,Alan Omer,Jim Alers,675
0,2347,Antonio Rodrigo Nogueira,Roy Nelson,675
1,2359,Beneil Dariush,Ramsey Nijem,675
0,2348,Chad Laprise,Olivier Aubin-Mercier,675
1,2360,Chris Indich,Richard Walsh,675
0,2349,Clay Guida,Tatsuya Kawajiri,675
1,2352,Daniel Omielanczuk,Jared Rosholt,675
1,2351,Dustin Kimura,George Roop,675
0,2350,Dustin Poirier,Akira Corassani,675
1,2364,Elias Theodorou,Sheldon Westcott,675
0,2351,George Roop,Dustin Kimura,675
0,2352,Jared Rosholt,Daniel Omielanczuk,675
1,2346,Jim Alers,Alan Omer,675
0,2353,John Howard,Ryan LaFlare,675
1,2362,KJ Noons,Sam Stout,675
1,2358,Kyle Noke,Patrick Cote,675
1,2363,Leslie Smith,Sarah Kaufman,675
0,2354,Mark Bocek,Mike de la Torre,675
0,2355,Michael Bisping,Tim Kennedy,675
1,2354,Mike de la Torre,Mark Bocek,675
0,2356,Mitch Gagnon,Tim Gorman,675
0,2357,Nordine Taleb,Vik Grujic,675
1,2348,Olivier Aubin-Mercier,Chad Laprise,675
0,2358,Patrick Cote,Kyle Noke,675
0,2359,Ramsey Nijem,Beneil Dariush,675
0,2360,Richard Walsh,Chris Indich,675
1,2347,Roy Nelson,Antonio Rodrigo Nogueira,675
0,2361,Ryan Jimmo,Sean O'Connell,675
1,2353,Ryan LaFlare,John Howard,675
0,2362,Sam Stout,KJ Noons,675
0,2363,Sarah Kaufman,Leslie Smith,675
1,2361,Sean O'Connell,Ryan Jimmo,675
0,2364,Sheldon Westcott,Elias Theodorou,675
1,2349,Tatsuya Kawajiri,Clay Guida,675
0,2365,Thales Leites,Trevor Smith,675
1,2356,Tim Gorman,Mitch Gagnon,675
1,2355,Tim Kennedy,Michael Bisping,675
1,2365,Trevor Smith,Thales Leites,675
1,2357,Vik Grujic,Nordine Taleb,675
1,2371,Alex White,Estevan Payan,676
0,2366,Brad Tavares,Yoel Romero,676
0,2367,Caio Magalhaes,Luke Zachrich,676
1,2376,Chas Skelly,Mirsad Bektic,676
0,2368,Derrick Lewis,Jack May,676
0,2369,Donald Cerrone,Edson Barboza,676
0,2370,Dustin Ortiz,Ray Borg,676
1,2369,Edson Barboza,Donald Cerrone,676
0,2371,Estevan Payan,Alex White,676
0,2372,Fabricio Werdum,Travis Browne,676
1,2373,Hernani Perpetuo,Jordan Mein,676
1,2368,Jack May,Derrick Lewis,676
0,2373,Jordan Mein,Hernani Perpetuo,676
0,2374,Jorge Masvidal,Pat Healy,676
1,2377,Khabib Nurmagomedov,Rafael Dos Anjos,676
1,2375,Liz Carmouche,Miesha Tate,676
1,2367,Luke Zachrich,Caio Magalhaes,676
0,2375,Miesha Tate,Liz Carmouche,676
0,2376,Mirsad Bektic,Chas Skelly,676
1,2374,Pat Healy,Jorge Masvidal,676
0,2377,Rafael Dos Anjos,Khabib Nurmagomedov,676
1,2370,Ray Borg,Dustin Ortiz,676
1,2378,Seth Baczynski,Thiago Alves,676
0,2378,Thiago Alves,Seth Baczynski,676
1,2372,Travis Browne,Fabricio Werdum,676
1,2366,Yoel Romero,Brad Tavares,676
1,2386,Andre Fili,Max Holloway,677
1,2387,Anthony Johnson,Phil Davis,677
1,2381,Bethe Correia,Jessamyn Duke,677
1,2380,Charlie Brenneman,Danny Castillo,677
0,2379,Chris Beal,Patrick Williams,677
0,2380,Danny Castillo,Charlie Brenneman,677
1,2383,Glover Teixeira,Jon Jones,677
1,2388,Isaac Vallie-Flagg,Takanori Gomi,677
0,2381,Jessamyn Duke,Bethe Correia,677
0,2382,Jim Miller,Yancy Medeiros,677
0,2383,Jon Jones,Glover Teixeira,677
0,2384,Joseph Benavidez,Tim Elliott,677
0,2385,Luke Rockhold,Tim Boetsch,677
0,2386,Max Holloway,Andre Fili,677
1,2379,Patrick Williams,Chris Beal,677
0,2387,Phil Davis,Anthony Johnson,677
0,2388,Takanori Gomi,Isaac Vallie-Flagg,677
1,2385,Tim Boetsch,Luke Rockhold,677
1,2384,Tim Elliott,Joseph Benavidez,677
1,2382,Yancy Medeiros,Jim Miller,677
1,2389,Albert Tumenov,Anthony Lapsley,679
0,2389,Anthony Lapsley,Albert Tumenov,679
1,2395,Ben Wall,Justin Salas,679
0,2390,Chris Cariaso,Louis Smolka,679
0,2391,Constantinos Philippou,Lorenz Larkin,679
1,2394,Daron Cruickshank,Erik Koch,679
1,2396,Darrell Montague,Kyoji Horiguchi,679
0,2392,Ed Herman,Rafael Natal,679
0,2393,Eddie Wineland,Johnny Eduardo,679
1,2398,Erick Silva,Matt Brown,679
0,2394,Erik Koch,Daron Cruickshank,679
1,2393,Johnny Eduardo,Eddie Wineland,679
0,2395,Justin Salas,Ben Wall,679
0,2396,Kyoji Horiguchi,Darrell Montague,679
1,2391,Lorenz Larkin,Constantinos Philippou,679
1,2390,Louis Smolka,Chris Cariaso,679
0,2397,Manvel Gamburyan,Nik Lentz,679
0,2398,Matt Brown,Erick Silva,679
0,2399,Neil Magny,Tim Means,679
1,2397,Nik Lentz,Manvel Gamburyan,679
1,2392,Rafael Natal,Ed Herman,679
1,2400,Ruan Potts,Soa Palelei,679
0,2400,Soa Palelei,Ruan Potts,679
1,2399,Tim Means,Neil Magny,679
0,2401,Yan Cabral,Zak Cummings,679
1,2401,Zak Cummings,Yan Cabral,679
1,2411,Aaron Phillips,Sam Sicilia,681
0,2402,Al Iaquinta,Mitch Clarke,681
0,2403,Anthony Njokuani,Vinc Pichel,681
1,2404,Chico Camus,Chris Holdsworth,681
0,2404,Chris Holdsworth,Chico Camus,681
1,2405,Dan Henderson,Daniel Cormier,681
0,2405,Daniel Cormier,Dan Henderson,681
0,2406,David Michaud,Li Jingliang,681
1,2412,Francisco Rivera,Takeya Mizugaki,681
1,2408,Francisco Trinaldo,Michael Chiesa,681
1,2410,Jake Ellenberger,Robbie Lawler,681
1,2407,James Krause,Jamie Varner,681
0,2407,Jamie Varner,James Krause,681
1,2413,Katsunori Kikuno,Tony Ferguson,681
1,2406,Li Jingliang,David Michaud,681
0,2408,Michael Chiesa,Francisco Trinaldo,681
1,2402,Mitch Clarke,Al Iaquinta,681
0,2409,Renan Barao,TJ Dillashaw,681
0,2410,Robbie Lawler,Jake Ellenberger,681
0,2411,Sam Sicilia,Aaron Phillips,681
1,2409,TJ Dillashaw,Renan Barao,681
0,2412,Takeya Mizugaki,Francisco Rivera,681
0,2413,Tony Ferguson,Katsunori Kikuno,681
1,2403,Vinc Pichel,Anthony Njokuani,681
1,2415,Alexander Yakovlev,Demian Maia,682
0,2414,Andy Ogle,Maximo Blanco,682
1,2435,Antonio Carlos Junior,Vitor Miranda,682
